Label,txcount,mint_count,swap_count,burn_count,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,swap_rate,LP_avg,LP_stdev,LPCreator_holding_ratio,Lock_ratio,Creator_token_holding_ratio,number_of_token_creation_of_Creator
True,28,1,27,0,0.035714286,0.964285714,0.0,0.0,0.302812859,0.0,27,0,27.0,100.0,0.0,1.0,0.0,0.4,2
True,9,1,8,0,0.111111111,0.888888889,0.0,0.0,0.426628302,0.0,3,5,0.5,100.0,0.0,1.0,0.0,0.4,2
True,145,1,144,0,0.006896552,0.993103448,0.0,0.0,0.21055713,0.0,88,56,1.543859649,100.0,0.0,1.0,0.0,0.4,1
True,83,1,82,0,0.012048193,0.987951807,0.0,0.0,0.478122232,0.0,55,27,1.964285714,100.0,0.0,1.0,0.0,0.4,1
True,73,1,72,0,0.01369863,0.98630137,0.0,0.0,0.440924847,0.0,50,22,2.173913043,100.0,0.0,1.0,0.0,0.4,1
True,45,1,44,0,0.022222222,0.977777778,0.0,0.0,0.408589765,0.0,30,14,2.0,100.0,0.0,1.0,0.0,0.4,1
True,61,1,60,0,0.016393443,0.983606557,0.0,0.0,0.347877425,0.0,44,16,2.588235294,100.0,0.0,1.0,0.0,0.4,1
True,82,1,81,0,0.012195122,0.987804878,0.0,0.0,0.144539048,0.0,58,23,2.416666667,100.0,0.0,1.0,0.0,0.4,1
True,74,1,73,0,0.013513514,0.986486486,0.0,0.0,0.364657645,0.0,50,23,2.083333333,100.0,0.0,1.0000000004472136,-4.4721358430235023e-10,0.4,1
True,49,1,48,0,0.020408163,0.979591837,0.0,0.0,0.383358361,0.0,38,10,3.454545455,100.0,0.0,1.0000000004472136,-4.4721358430235023e-10,0.4,1
True,55,1,54,0,0.018181818,0.981818182,0.00037271987880000004,0.0,0.383781877,0.0,40,14,2.666666667,100.0,0.0,1.0,0.0,0.4,1
True,112,1,111,0,0.008928571,0.991071429,0.0,0.0,0.357802697,0.0,79,32,2.393939394,100.0,0.0,1.0,0.0,0.4,1
True,73,1,72,0,0.01369863,0.98630137,0.0,0.0,0.43149214,0.0,52,20,2.476190476,100.0,0.0,1.0,0.0,0.4,1
True,94,1,93,0,0.010638298,0.989361702,0.0,0.0,0.353814845,0.0,75,18,3.947368421,100.0,0.0,1.0,0.0,0.4,1
True,74,1,73,0,0.013513514,0.986486486,0.0008118268639,0.0,0.187806095,0.0,50,23,2.083333333,100.0,0.0,1.0,0.0,0.4,1
True,6,1,5,0,0.166666667,0.833333333,0.0,0.0,0.499321574,0.0,5,0,5.0,100.0,0.0,1.0,0.0,0.4,1
True,91,1,90,0,0.010989011,0.989010989,0.0,0.0,0.530060297,0.0,57,33,1.676470588,100.0,0.0,1.0,0.0,0.4,1
True,84,1,83,0,0.011904762,0.988095238,0.0,0.0,0.470476563,0.0,49,34,1.4,100.0,0.0,1.0,0.0,0.4,1
True,58,1,57,0,0.017241379,0.982758621,0.0,0.0,0.184601959,0.0,46,11,3.833333333,100.0,0.0,1.0,0.0,0.4,1
True,65,1,64,0,0.015384615,0.984615385,0.0,0.0,0.406863982,0.0,48,16,2.823529412,100.0,0.0,1.0,0.0,0.4,1
True,148,1,147,0,0.006756757,0.993243243,0.0,0.0,0.360374034,0.0,106,41,2.523809524,100.0,0.0,1.0,0.0,0.4,1
True,48,1,47,0,0.020833333,0.979166667,0.0,0.0,0.521100917,0.0,39,8,4.333333333,100.0,0.0,1.0,0.0,0.4,1
True,19,1,18,0,0.052631579,0.947368421,0.0,0.0,0.429748284,0.0,18,0,18.0,100.0,0.0,1.0000000004472136,-4.4721358430235023e-10,0.4,2
True,72,2,70,0,0.027777778,0.972222222,0.0,0.226504775,0.428250443,0.0,52,18,2.736842105,50.0,50.0,1.0,0.0,0.4,1
True,106,1,105,0,0.009433962,0.990566038,0.0,0.0,0.516815792,0.0,67,38,1.717948718,100.0,0.0,1.0,0.0,0.4,1
True,68,2,65,1,0.029411765,0.955882353,0.0,0.496652708,0.419137965,1.0,44,21,2.0,100.0,0.0,1.0,0.0,0.4,1
True,43,1,42,0,0.023255814,0.976744186,0.0,0.0,0.426486218,0.0,30,12,2.307692308,100.0,0.0,1.0,0.0,0.4,1
True,14,1,13,0,0.071428571,0.928571429,0.0,0.0,0.137439453,0.0,12,1,6.0,100.0,0.0,1.0,0.0,0.4,11
True,8,1,7,0,0.125,0.875,0.0,0.0,0.185825505,0.0,7,0,7.0,100.0,0.0,1.0,0.0,0.4,11
True,7,1,6,0,0.142857143,0.857142857,0.0,0.0,0.444444444,0.0,6,0,6.0,100.0,0.0,1.0,0.0,0.4,1
True,42,1,41,0,0.023809524,0.976190476,0.0,0.0,0.253367727,0.0,32,9,3.2,100.0,0.0,1.0,0.0,0.4,3
True,6,1,5,0,0.166666667,0.833333333,0.0,0.0,0.254356466,0.0,4,1,2.0,100.0,0.0,1.0,0.0,0.4,6
True,10,1,9,0,0.1,0.9,0.0,0.0,0.241733691,0.0,8,1,4.0,100.0,0.0,1.0,0.0,0.4,7
True,5,1,4,0,0.2,0.8,0.0,0.0,0.726256983,0.0,4,0,4.0,100.0,0.0,1.0,0.0,0.4,4
True,10,1,9,0,0.1,0.9,0.0,0.0,0.18182238,0.0,8,1,4.0,100.0,0.0,1.0,0.0,0.4,1
True,17,1,16,0,0.058823529,0.941176471,0.0,0.0,0.110651393,0.0,14,2,4.666666667,100.0,0.0,1.0,0.0,0.4,2
True,29,1,28,0,0.034482759,0.965517241,0.0,0.0,0.416067279,0.0,19,9,1.9,100.0,0.0,1.0,0.0,0.4,2
True,7,1,6,0,0.142857143,0.857142857,0.0,0.0,0.408072873,0.0,5,1,2.5,100.0,0.0,1.0,0.0,0.4,4
True,14,1,13,0,0.071428571,0.928571429,0.0,0.0,0.25795334,0.0,9,4,1.8,100.0,0.0,1.000000000745356,-7.453559739483615e-10,0.4,1
True,11,1,10,0,0.090909091,0.909090909,0.0,0.0,0.475778547,0.0,5,5,0.833333333,100.0,0.0,1.0,0.0,0.4,1
True,14,1,13,0,0.071428571,0.928571429,0.0,0.0,0.202882371,0.0,12,1,6.0,100.0,0.0,1.0,0.0,0.4,2
True,23,1,22,0,0.043478261,0.956521739,0.0,0.0,0.219769804,0.0,16,6,2.285714286,100.0,0.0,1.0,0.0,0.4,1
True,8,1,7,0,0.125,0.875,0.0,0.0,0.354143524,0.0,5,2,1.666666667,100.0,0.0,1.0,0.0,0.4,1
True,72,1,71,0,0.013888889,0.986111111,0.0,0.0,0.716193262,0.0,48,23,2.0,100.0,0.0,1.000000000745356,-7.453560756329605e-10,0.4,1
True,35,3,32,0,0.085714286,0.914285714,0.0,0.095448276,0.320386207,0.0,22,10,2.0,100.0,0.0,1.0,0.0,0.4,1
True,13,1,12,0,0.076923077,0.923076923,0.0,0.0,0.266067079,0.0,7,5,1.166666667,100.0,0.0,1.0,0.0,0.4,1
True,65,1,64,0,0.015384615,0.984615385,0.0,0.0,0.514444717,0.0,41,23,1.708333333,100.0,0.0,1.0,0.0,0.4,1
True,35,1,34,0,0.028571429,0.971428571,0.0,0.0,0.577434577,0.0,9,25,0.346153846,100.0,0.0,1.0,0.0,0.4,1
True,76,1,75,0,0.013157895,0.986842105,0.0,0.0,0.299617445,0.0,40,35,1.111111111,100.0,0.0,1.0,0.0,0.4,1
True,19,1,18,0,0.052631579,0.947368421,0.0,0.0,0.125447886,0.0,15,3,3.75,100.0,0.0,1.0,0.0,0.39999999999999997,1
True,67,1,66,0,0.014925373,0.985074627,0.0,0.0,0.101963721,0.0,57,9,5.7,100.0,0.0,1.0,0.0,0.399918,6
True,40,1,39,0,0.025,0.975,0.0,0.0,0.050913697,0.0,32,7,4.0,100.0,0.0,1.0,0.0,0.399918,6
True,50,1,49,0,0.02,0.98,0.0,0.0,0.133960311,0.0,40,9,4.0,100.0,0.0,1.0,0.0,0.399915,6
True,22,1,21,0,0.045454545,0.954545455,0.0,0.0,0.155367709,0.0,17,4,3.4,100.0,0.0,1.0,0.0,0.3992000868,8
True,41,1,40,0,0.024390244,0.975609756,0.0,0.0,0.25556497,0.0,33,7,4.125,100.0,0.0,1.0,0.0,0.39915,12
True,41,1,40,0,0.024390244,0.975609756,0.0,0.0,0.277114844,0.0,34,6,4.857142857,100.0,0.0,1.0,0.0,0.39915,6
True,39,1,38,0,0.025641026,0.974358974,0.0,0.0,0.26073918,0.0,32,6,4.571428571,100.0,0.0,1.0,0.0,0.39915,6
True,7,2,5,0,0.285714286,0.714285714,0.0,0.499993734,0.018972193,0.0,2,3,0.5,100.0,0.0,1.0,0.0,0.399,1
True,18,1,17,0,0.055555556,0.944444444,0.0,0.0,0.477083333,0.0,15,2,5.0,100.0,0.0,1.0,0.0,0.3979265291666667,2
True,7,1,6,0,0.142857143,0.857142857,0.0,0.0,0.748269967,0.0,6,0,6.0,100.0,0.0,1.0,0.0,0.3975,5
True,63,1,62,0,0.015873016,0.984126984,0.0,0.0,0.267743797,0.0,50,12,3.846153846,100.0,0.0,1.0,0.0,0.39596,9
True,10,1,9,0,0.1,0.9,0.0,0.0,0.15311804,0.0,6,3,1.5,100.0,0.0,0.999993925071836,6.074928163905451e-06,0.3952380952380952,1
True,19,1,18,0,0.052631579,0.947368421,0.0,0.0,0.092476095,0.0,15,3,3.75,100.0,0.0,1.0,0.0,0.395,1
True,26,1,25,0,0.038461538,0.961538462,0.0,0.0,0.287377228,0.0,20,5,3.333333333,100.0,0.0,1.0,0.0,0.394,1
True,131,2,129,0,0.015267176,0.984732824,0.0,0.164572631,0.122093623,0.0,110,19,5.5,50.0,49.99449266,0.9999449265827283,0.0,0.3931936851,2
True,951,3,945,3,0.003154574,0.993690852,0.0827316,0.00188616,0.011895212,0.136939501,516,429,1.2,100.0,0.0,0.9940179462393989,0.005982053760601114,0.3928205749,1
True,33,1,32,0,0.03030303,0.96969697,0.0,0.0,0.31066867,0.0,27,5,4.5,100.0,0.0,1.0,0.0,0.392,1
True,19,1,12,6,0.052631579,0.631578947,0.3,0.0,0.004277558,0.999788007,12,0,12.0,100.0,0.0,0.9999999997111432,2.888568539623734e-10,0.392,1
True,37,1,36,0,0.027027027,0.972972973,0.0,0.0,0.453285112,0.0,30,6,4.285714286,100.0,0.0,1.0,0.0,0.392,1
True,30,1,29,0,0.033333333,0.966666667,0.0,0.0,0.261158903,0.0,24,5,4.0,100.0,0.0,1.0,0.0,0.392,1
True,30,1,27,2,0.033333333,0.9,0.0,0.0,0.504871098,0.627079329,26,1,13.0,100.0,0.0,1.0,0.0,0.3891751474444445,1
True,8,1,6,1,0.125,0.75,0.0,0.0,0.358693718,1.0,4,2,1.333333333,100.0,0.0,1.0,0.0,0.3883914669,4
True,8,1,6,1,0.125,0.75,0.0,0.0,0.358693718,1.0,4,2,1.333333333,100.0,0.0,1.0,0.0,0.3883914669,4
True,8,1,6,1,0.125,0.75,0.0,0.0,0.358693718,1.0,4,2,1.333333333,100.0,0.0,1.0,0.0,0.3883914669,4
True,8,1,6,1,0.125,0.75,0.0,0.0,0.358693718,1.0,4,2,1.333333333,100.0,0.0,1.0,0.0,0.3883914669,4
True,150,1,149,0,0.006666667,0.993333333,0.14768404894575451,0.0,0.03858085,0.0,69,80,0.851851852,100.0,0.0,0.995000000395784,0.004999999604216065,0.38805450770874367,1
True,61,1,60,0,0.016393443,0.983606557,0.0,0.0,0.274680183,0.0,47,13,3.357142857,100.0,0.0,1.0,0.0,0.3872,4
True,615,10,593,12,0.016260163,0.964227642,1.520969493902439e-05,0.601601292,0.367781729,0.592297648,497,96,5.12371134,20.0,39.99993832,0.9999987664893898,0.0,0.38684938658536583,1
True,96,1,95,0,0.010416667,0.989583333,0.0,0.0,0.28490917,0.0,74,21,3.363636364,100.0,0.0,1.0,0.0,0.38646549534999997,6
True,22,1,21,0,0.045454545,0.954545455,0.0,0.0,0.267316724,0.0,18,3,4.5,100.0,0.0,1.0000000001490712,-1.4907114729241502e-10,0.3856565694,6
True,15,1,14,0,0.066666667,0.933333333,0.0,0.0,0.145325741,0.0,11,3,2.75,100.0,0.0,1.0,0.0,0.38329098609999995,4
True,7,1,6,0,0.142857143,0.857142857,0.0,0.0,0.356373429,0.0,5,1,2.5,100.0,0.0,1.000000000745356,-7.453559739483615e-10,0.3829514,1
True,36,3,33,0,0.083333333,0.916666667,0.0,0.439407956,0.328168363,0.0,22,11,1.833333333,100.0,0.0,1.0,0.0,0.3827973869,2
True,54,1,53,0,0.018518519,0.981481481,0.25,0.0,0.114078137,0.0,51,2,17.0,100.0,0.0,1.0,0.0,0.382,1
True,57,1,56,0,0.01754386,0.98245614,0.0,0.0,0.302966315,0.0,52,4,10.4,100.0,0.0,1.0,0.0,0.382,2
True,13,1,12,0,0.076923077,0.923076923,0.0,0.0,0.203413313,0.0,10,2,3.333333333,100.0,0.0,1.0,0.0,0.3803174493125,3
True,31,1,30,0,0.032258065,0.967741935,0.0,0.0,0.442159383,0.0,24,6,3.428571429,100.0,0.0,1.0,0.0,0.37699721133333336,11
True,151,2,149,0,0.013245033,0.986754967,0.0,0.343633491,0.154151491,0.0,126,23,5.25,100.0,0.0,1.0,0.0,0.3757439878,7
True,12,1,11,0,0.083333333,0.916666667,0.0,0.0,0.510050251,0.0,8,3,2.0,100.0,0.0,1.0,0.0,0.3756743313,5
True,2,1,0,1,0.5,0.0,0.0,0.0,0.0,1.0,0,0,0.0,100.0,0.0,1.0,0.0,0.375,1
True,14,3,11,0,0.214285714,0.785714286,0.0,0.288489558,0.261896019,0.0,9,2,3.0,100.0,0.0,1.0,0.0,0.375,1
True,34,1,32,1,0.029411765,0.941176471,0.0,0.0,0.198920295,1.0,15,17,0.833333333,100.0,0.0,1.0,0.0,0.375,1
True,51,1,50,0,0.019607843,0.980392157,0.0,0.0,0.215688601,0.0,41,9,4.1,100.0,0.0,1.0,0.0,0.374938125,12
True,11,1,10,0,0.090909091,0.909090909,0.0,0.0,0.458627325,0.0,10,0,10.0,100.0,0.0,1.0,0.0,0.3741465451,2
True,21,2,19,0,0.095238095,0.904761905,0.0,0.004434221,0.103261924,0.0,17,2,5.666666667,100.0,0.0,1.0,0.0,0.37143214,1
True,20,2,18,0,0.1,0.9,0.0,0.000824842,0.453345685,0.0,7,11,0.583333333,100.0,0.0,1.0,0.0,0.37053577424242423,1
True,38,1,37,0,0.026315789,0.973684211,0.0,0.0,0.066446035,0.0,30,7,3.75,100.0,0.0,1.0,0.0,0.370475,4
True,27,1,26,0,0.037037037,0.962962963,0.0,0.0,0.239702447,0.0,23,3,5.75,100.0,0.0,1.0,0.0,0.3693553444,1
True,13,4,7,2,0.307692308,0.538461538,0.0,0.052459429,0.128783495,0.844596805,5,2,1.666666667,100.0,0.0,0.0,0.0,0.36934156560000003,1
True,8,1,7,0,0.125,0.875,0.0,0.0,0.428816467,0.0,5,2,1.666666667,100.0,0.0,1.0,0.0,0.36904761904761907,1
True,46,1,44,1,0.02173913,0.956521739,0.0,0.0,0.431970936,0.861035422,37,7,4.625,100.0,0.0,1.0,0.0,0.3687689131,7
True,53,2,51,0,0.037735849,0.962264151,0.0,0.349364574,0.290035282,0.0,38,13,2.714285714,100.0,0.0,1.0,0.0,0.36793255855,1
True,41,1,40,0,0.024390244,0.975609756,0.25,0.0,0.169353441,0.0,37,3,9.25,100.0,0.0,1.0,0.0,0.367,1
True,44,1,43,0,0.022727273,0.977272727,0.0,0.0,0.605146155,0.0,36,7,4.5,100.0,0.0,1.0,0.0,0.36666666666666664,1
True,19,1,16,2,0.052631579,0.842105263,0.0,0.0,0.090852959,0.434682897,16,0,16.0,100.0,0.0,1.0,0.0,0.36603965222,1
True,24,1,23,0,0.041666667,0.958333333,0.0,0.0,0.049899062,0.0,17,6,2.428571429,100.0,0.0,1.0,0.0,0.3658850646314469,3
True,8,1,7,0,0.125,0.875,0.0,0.0,0.693571429,0.0,6,1,3.0,100.0,0.0,1.0,0.0,0.36563753086419754,1
True,17,1,16,0,0.058823529,0.941176471,0.0,0.0,0.422721675,0.0,11,5,1.833333333,100.0,0.0,1.0,0.0,0.36539334,1
True,544,4,535,5,0.007352941,0.983455882,0.5354499286281572,0.087631846,0.256941165,0.350508836,302,233,1.290598291,100.0,0.0,0.0,1.0,0.36536870921051734,1
True,443,1,441,1,0.002257336,0.995485327,0.21,0.0,0.022910404,0.491157311,220,221,0.990990991,100.0,0.0,0.9940179461810214,0.0059820538189786845,0.3651015068,1
True,182,1,181,0,0.005494505,0.994505495,0.0,0.0,0.506012951,0.0,134,47,2.791666667,100.0,0.0,1.0,0.0,0.365097065,3
True,5,1,4,0,0.2,0.8,0.0,0.0,0.544022721,0.0,4,0,4.0,100.0,0.0,1.0,0.0,0.3644492544,3
True,106,1,105,0,0.009433962,0.990566038,0.5,0.0,0.197148946,0.0,79,26,2.925925926,100.0,0.0,1.0,0.0,0.36428,2
True,30,1,29,0,0.033333333,0.966666667,0.0,0.0,0.112961986,0.0,23,6,3.285714286,100.0,0.0,1.0,0.0,0.36354788285714285,5
True,72,1,71,0,0.013888889,0.986111111,0.0,0.0,0.20683112,0.0,69,2,23.0,100.0,0.0,1.0,0.0,0.3622235466666666,3
True,38,1,37,0,0.026315789,0.973684211,0.0,0.0,0.157555689,0.0,31,6,4.428571429,100.0,0.0,1.0,0.0,0.3621274366666667,1
True,27,1,26,0,0.037037037,0.962962963,0.0,0.0,0.0762409,0.0,20,6,2.857142857,100.0,0.0,1.0,0.0,0.3590622015,5
True,80,2,75,3,0.025,0.9375,0.0,0.134333045,0.349886158,0.548951872,62,13,4.428571429,100.0,0.0,1.0,0.0,0.35880649659999997,1
True,26,1,25,0,0.038461538,0.961538462,0.0,0.0,0.179017682,0.0,23,2,7.666666667,100.0,0.0,1.0,0.0,0.35825721899999996,1
True,28,1,27,0,0.035714286,0.964285714,0.0,0.0,0.08275489,0.0,23,4,4.6,100.0,0.0,1.0,0.0,0.3582224350476191,1
True,34,1,33,0,0.029411765,0.970588235,0.0,0.0,0.308635249,0.0,27,6,3.857142857,100.0,0.0,1.0,0.0,0.35660837125,3
True,6,1,5,0,0.166666667,0.833333333,0.0,0.0,0.575315841,0.0,3,2,1.0,100.0,0.0,1.0,0.0,0.3537037037037037,1
True,12,1,11,0,0.083333333,0.916666667,0.0,0.0,0.199582027,0.0,6,5,1.0,100.0,0.0,1.0,0.0,0.3536176091428571,1
True,23,2,21,0,0.086956522,0.913043478,0.478,0.023192563,0.163139155,0.0,15,6,2.142857143,100.0,0.0,1.0,0.0,0.353,1
True,30,3,27,0,0.1,0.9,0.0,0.139273039,0.170113817,0.0,24,3,6.0,100.0,0.0,1.0,0.0,0.3527256235,1
True,777,4,756,17,0.005148005,0.972972973,0.0,0.000386269,0.006416635,0.824479737,427,329,1.293939394,100.0,0.0,0.8642348964610818,0.13576510353891824,0.352,1
True,14,1,13,0,0.071428571,0.928571429,0.0,0.0,0.291106846,0.0,11,2,3.666666667,100.0,0.0,1.0,0.0,0.351,1
True,38,1,37,0,0.026315789,0.973684211,0.0,0.0,0.072117203,0.0,32,5,5.333333333,100.0,0.0,1.0,0.0,0.35,1
True,5,1,4,0,0.2,0.8,0.0,0.0,0.570199032,0.0,4,0,4.0,100.0,0.0,1.0,0.0,0.35,3
True,5,1,4,0,0.2,0.8,0.0,0.0,0.261410788,0.0,2,2,0.666666667,100.0,0.0,1.0,0.0,0.35,1
True,24,1,23,0,0.041666667,0.958333333,0.0,0.0,0.585348632,0.0,10,13,0.714285714,100.0,0.0,1.000000000745356,-7.453560756329605e-10,0.349168985141115,1
True,30,1,29,0,0.033333333,0.966666667,0.0,0.0,0.411476972,0.0,13,16,0.764705882,100.0,0.0,1.0,0.0,0.34809864999999995,1
True,34,1,33,0,0.029411765,0.970588235,0.0,0.0,0.215223944,0.0,20,13,1.428571429,100.0,0.0,1.0,0.0,0.3478106112307693,1
True,26,4,22,0,0.153846154,0.846153846,0.0,0.096429098,0.139737347,0.0,20,2,6.666666667,100.0,0.0,1.0,0.0,0.34732289344,1
True,29,4,23,2,0.137931034,0.793103448,0.0,0.011383468,0.066856834,0.50676364,20,3,5.0,100.0,0.0,0.0,0.0,0.346976687,1
True,24,1,23,0,0.041666667,0.958333333,0.0,0.0,0.395131795,0.0,19,4,3.8,100.0,0.0,1.0,0.0,0.3465363992,3
True,148,1,147,0,0.006756757,0.993243243,0.00013911849534981139,0.0,0.629325832,0.0,85,62,1.349206349,100.0,0.0,1.0,0.0,0.3462973075052762,2
True,16,1,15,0,0.0625,0.9375,0.06062421977830833,0.0,0.099445258,0.0,8,7,1.0,100.0,0.0,1.0,0.0,0.34618774533563984,1
True,136,3,132,1,0.022058824,0.970588235,0.0,0.634893505,0.874638443,0.971206942,103,29,3.433333333,50.0,49.94814388,0.9994814391289907,0.0,0.34399762187500005,1
True,33,1,32,0,0.03030303,0.96969697,0.0,0.0,0.279438682,0.0,27,5,4.5,100.0,0.0,1.0,0.0,0.343,1
True,41,1,40,0,0.024390244,0.975609756,0.0,0.0,0.494739682,0.0,34,6,4.857142857,100.0,0.0,1.0,0.0,0.3422208454,16
True,16,1,15,0,0.0625,0.9375,0.0,0.0,0.257501471,0.0,10,5,1.666666667,100.0,0.0,1.0,0.0,0.3416624137,5
True,114,3,111,0,0.026315789,0.973684211,0.0,0.039040105,0.30071801,0.0,65,46,1.382978723,100.0,0.0,1.0,0.0,0.33996404709640476,1
True,20,1,19,0,0.05,0.95,0.0,0.0,0.214913709,0.0,12,7,1.5,100.0,0.0,1.0,0.0,0.339875,1
True,51,2,48,1,0.039215686,0.941176471,0.0,0.201113431,0.323938761,1.0,31,17,1.722222222,100.0,0.0,0.0,0.0,0.3391839874,1
True,12,1,11,0,0.083333333,0.916666667,0.0,0.0,0.523371954,0.0,10,1,5.0,100.0,0.0,1.0,0.0,0.339067,1
True,731,1,728,2,0.001367989,0.995896033,0.0,0.0,0.074806669,0.34654125,447,281,1.585106383,100.0,0.0,0.9899999999720476,0.010000000027952398,0.33848749853,1
True,23,1,21,1,0.043478261,0.913043478,0.0,0.0,0.127717562,1.0,18,3,4.5,100.0,0.0,1.0,0.0,0.33822036495,1
True,40,1,38,1,0.025,0.95,0.0,0.0,0.242868908,0.993336827,26,12,2.0,100.0,0.0,1.0,0.0,0.336584976,1
True,12,1,11,0,0.083333333,0.916666667,0.0,0.0,0.400405474,0.0,11,0,11.0,100.0,0.0,1.0000000139172558,-1.3917255792629457e-08,0.3362,1
True,11,1,10,0,0.090909091,0.909090909,0.0,0.0,0.428571429,0.0,9,1,4.5,100.0,0.0,1.0,0.0,0.3359755512195122,1
True,121,1,120,0,0.008264463,0.991735537,0.0,0.0,0.211865187,0.0,94,26,3.481481481,100.0,0.0,1.0,0.0,0.33440137682352944,4
True,11,6,5,0,0.545454545,0.454545455,0.0,0.665177129,0.49935778,0.0,3,2,1.0,100.0,0.0,1.0,0.0,0.33418302973333336,1
True,11,2,9,0,0.181818182,0.818181818,0.0,0.168049351,0.283769411,0.0,9,0,9.0,100.0,0.0,1.0,0.0,0.3340209659,2
True,48,1,47,0,0.020833333,0.979166667,0.0,0.0,0.24390925,0.0,36,11,3.0,100.0,0.0,1.0,0.0,0.3334690301,8
True,23,1,22,0,0.043478261,0.956521739,0.0,0.0,0.869134339,0.0,22,0,22.0,100.0,0.0,1.0,0.0,0.3333333333333333,1
True,7,1,6,0,0.142857143,0.857142857,0.0,0.0,0.549718574,0.0,6,0,6.0,100.0,0.0,1.0,0.0,0.3333333333333333,2
True,11,2,9,0,0.181818182,0.818181818,5.028932454195478e-27,0.000260595,0.230588135,0.0,5,4,1.0,100.0,0.0,1.0,0.0,0.3333333333333333,2
True,745,2,741,2,0.002684564,0.994630872,0.00011556570506666667,5.44e-07,0.009146888,4.16e-05,385,356,1.078431373,100.0,0.0,0.9969999998100477,0.003000000189952256,0.3333333333333333,1
True,82,1,81,0,0.012195122,0.987804878,0.0,0.0,0.250184628,0.0,61,20,2.904761905,100.0,0.0,1.0,0.0,0.3333333333333333,1
True,56,1,55,0,0.017857143,0.982142857,0.0,0.0,0.316515931,0.0,33,22,1.434782609,100.0,0.0,1.0,0.0,0.33330033003300336,1
True,15,1,14,0,0.066666667,0.933333333,0.0,0.0,0.484544558,0.0,10,4,2.0,100.0,0.0,1.0,0.0,0.33329,1
True,21,1,20,0,0.047619048,0.952380952,0.0,0.0,0.106233815,0.0,17,3,4.25,100.0,0.0,1.0,0.0,0.333,1
True,28,1,27,0,0.035714286,0.964285714,0.0,0.0,0.297355025,0.0,13,14,0.866666667,100.0,0.0,1.0,0.0,0.3331881666666667,1
True,45,1,44,0,0.022222222,0.977777778,0.0,0.0,0.168897695,0.0,39,5,6.5,100.0,0.0,1.0,0.0,0.3330633333333333,2
True,70,1,69,0,0.014285714,0.985714286,0.0,0.0,0.400273394,0.0,51,18,2.684210526,100.0,0.0,1.0,0.0,0.3327857619,3
True,19,1,18,0,0.052631579,0.947368421,0.0,0.0,0.25824431,0.0,18,0,18.0,100.0,0.0,1.0,0.0,0.33266666666666667,1
True,7,1,6,0,0.142857143,0.857142857,0.0,0.0,0.438906752,0.0,4,2,1.333333333,100.0,0.0,1.0,0.0,0.3325,1
True,44,1,43,0,0.022727273,0.977272727,0.0,0.0,0.188032321,0.0,39,4,7.8,100.0,0.0,1.0,0.0,0.3320771675,11
True,50,1,49,0,0.02,0.98,0.0,0.0,0.529835391,0.0,41,8,4.555555556,100.0,0.0,1.0,0.0,0.3318625563,2
True,17,1,16,0,0.058823529,0.941176471,0.0,0.0,0.397235577,0.0,14,2,4.666666667,100.0,0.0,1.0,0.0,0.331,1
True,15,3,12,0,0.2,0.8,0.0,0.07584019,0.367701001,0.0,7,5,1.166666667,100.0,0.0,1.0,0.0,0.32943037581588636,2
True,7,1,6,0,0.142857143,0.857142857,0.0,0.0,0.204688745,0.0,4,2,1.333333333,100.0,0.0,1.0,0.0,0.3286571954,2
True,34,1,33,0,0.029411765,0.970588235,0.175,0.0,0.619479429,0.0,32,1,16.0,100.0,0.0,1.0,0.0,0.327,1
True,21,1,20,0,0.047619048,0.952380952,0.0,0.0,0.191565041,0.0,12,8,1.333333333,100.0,0.0,1.0,0.0,0.3269093153,2
True,9,1,8,0,0.111111111,0.888888889,0.0,0.0,0.276301404,0.0,4,4,0.8,100.0,0.0,1.0,0.0,0.326,1
True,13,1,12,0,0.076923077,0.923076923,0.0,0.0,0.091669352,0.0,10,2,3.333333333,100.0,0.0,1.0,0.0,0.3242906212682927,1
True,49,1,48,0,0.020408163,0.979591837,0.0,0.0,0.216930071,0.0,41,7,5.125,100.0,0.0,1.0,0.0,0.32135,11
True,9,1,8,0,0.111111111,0.888888889,0.2,0.0,0.357142857,0.0,8,0,8.0,100.0,0.0,1.0,0.0,0.32,1
True,6,1,5,0,0.166666667,0.833333333,0.0,0.0,0.357886825,0.0,4,1,2.0,100.0,0.0,1.0,0.0,0.32,1
True,30,1,28,1,0.033333333,0.933333333,0.0,0.0,0.396214896,0.781684982,23,5,3.833333333,100.0,0.0,1.0,0.0,0.3199572068,1
True,33,2,30,1,0.060606061,0.909090909,0.2612976865532572,0.346550213,0.323340083,0.78024419,11,19,0.55,100.0,0.0,1.0000063245506408,-6.3245506407765616e-06,0.319796075925778,1
True,903,6,894,3,0.006644518,0.990033223,0.0,0.476312945,0.694259577,0.785636345,609,285,2.129370629,100.0,0.0,0.0,0.0,0.3183654538,1
True,39,1,38,0,0.025641026,0.974358974,0.0,0.0,0.104444564,0.0,30,8,3.333333333,100.0,0.0,1.0,0.0,0.3182174897398917,5
True,17,1,16,0,0.058823529,0.941176471,0.0,0.0,0.352611567,0.0,16,0,16.0,100.0,0.0,1.0,0.0,0.31752302363333335,1
